Gene	LOG_fc
GNS	-0.113222912562245
GOLGA2	0.157934686902745
GOLGA2P5	0.0574629879961526
GOLGA2P7 /// LOC101929479 /// LOC642423 /// LOC727751 /// LOC80154	0.0476340535288431
GOLGA3	0.225855407510386
GOLGA4	-0.00441594358694353
GOLGA5	0.543562480660011
GOLGA6L4 /// GOLGA6L5P /// GOLGA6L9 /// LOC102724093	-0.0980107688186882
GOLGA7	-0.23042532382558
GOLGA8A	-0.346177166585848
GOLGA8A /// GOLGA8B /// LOC101930583	-0.0922657154063877
GOLGA8CP /// GOLGA8DP /// GOLGA8EP /// GOLGA8F /// GOLGA8G	-0.148208053057829
GOLGA8N	-0.512209894480049
GOLGB1	-0.105155510016404
GOLIM4	-0.226283499726613
GOLM1	1.82443365145093
GOLPH3	0.372423917550869
GOLPH3L	0.456480626472354
GOLT1B	0.76468925916153
GON4L	0.158939217172006
GORASP1	-0.338866776376006
GORASP2	0.642429448919009
GOSR1	0.180013381379158
GOT1	0.558253394156389
GOT2	0.401094015848459
GOT2P1 /// GOT2P1	0.103798879290024
GP1BA	-0.0535255130297303
GP1BB /// SEPT5 /// SEPT5-GP1BB	-0.0255131195397542
GP2	-0.0192678838536278
GP9	-0.00936367202052235
GPA33	-0.347082033667656
GPAA1	0.228748554980863
GPALPP1	0.158958638810447
GPATCH1	0.201758246268787
GPATCH2	0.28445638105677
GPATCH2L	0.000647628841978332
GPATCH3	-0.0574976320238552
GPATCH4	0.0382195418188145
GPATCH8	0.010232022024141
GPBP1L1	-0.0145370325951966
GPC1	0.226228945513402
GPC3	-1.91386476070273
GPC4	-0.130849805916988
GPC5	-0.167037048818975
GPD1	-0.603242961622324
GPD1L	-0.729600356864774
GPD2	0.209886315762219
GPER1	-0.648365337960175
GPHN	0.0322188910869183
GPI	1.10768276207067
GPKOW	0.0204889142988627
GPM6A	-2.64779125572389
GPM6B	-1.83551938734927
GPN1	0.419480145456465
GPN2	0.245205134595495
GPN3	0.0643025801594135
GPNMB	-0.245548577756374
GPR110	0.195723280584013
GPR116	-1.40308060014616
GPR12	0.087456226508297
GPR124	-0.315767638928159
GPR125	0.54038589333829
GPR126	-1.01337297512682
GPR132	0.0601704571229806
GPR135	0.0148019572670313
GPR137B	-0.32852129439744
GPR143	0.143771671434058
GPR144	0.229307470603723
GPR15	0.00986693151603646
GPR153	-0.263582774056024
GPR157	0.11059339639351
GPR161	-0.020630484389244
GPR162	-0.0325816432976893
GPR17	-0.0189771322251708
GPR171	-0.0145596782041979
GPR173	0.127422399680533
GPR176	0.126783060898419
GPR18	0.106080733775836
GPR183	-0.0154181041010606
GPR19	0.117005196562802
GPR20	-0.462074198259393
GPR21	-0.0659651146961853
GPR22	0.0551800052012608
GPR25	0.16264425256175
GPR27	0.0492539042190892
GPR3	-0.0337490187487619
GPR31	0.0588688047549351
GPR32	-0.0348116290804592
GPR35	0.169242367159396
GPR37 /// SEL1L2	1.16578448235415
GPR39	0.12712916348894
GPR4	-0.190705337410117
GPR45	0.00583385046624052
GPR52	-0.0178813794897019
GPR56	0.711337170440418
GPR63	-0.151021872852132
GPR64	-0.0246296154321328
GPR65	-0.454350712753887
GPR68	0.0707966502053656
GPR75	0.0300753923910371
GPR87	1.29100693458934
GPR89A /// GPR89B	0.651719266271522
GPR97	-0.0352263121848138
GPR98	-0.0440315520040464
GPRASP1	-0.714920409512213
GPRC5A	-1.0986447454874
GPRC5B	-0.0972291332106945
GPRC5C	0.128325134073082
GPRC5D	0.0011694244588778
GPRIN2	-0.514949531910812
GPS1	0.443007150321036
GPS2	-0.223654730552527
GPSM2	0.510342442101795
GPSM3	-0.19933777834467
GPT	0.0381911713176768
GPX1	0.176369528326392
GPX2	0.814207245742095
GPX3	-2.13054757966103
GPX4	0.187765323408644
GPX7	0.363320916442553
GRAMD1B	0.0183637811192874
GRAMD1C	-0.132556018185385
GRAMD3	0.508664691773392
GRAMD4	0.205458583181132
GRAP	-0.063332229944554
GRAP2	-0.1367528983963
GRB10	-0.137703340434046
GRB14	0.466055196238798
GRB2	0.0579039462737345
GRB7	0.368876074407479
GREB1L	0.161557239239778
GREM1	2.48628004568063
GREM2	0.0458356579717272
GRHL2	0.489469507755484
GRHPR	-0.0927085360521485
GRIA1	-0.6773981867374
GRIA3	-0.00202665724072393
GRID2	0.0933303583407774
GRIK2	0.142706790763784
GRIK3	-0.00868836438871767
GRIK5	-0.0175588330464453
GRIN1	0.0435823266255113
GRIN2A	-0.068094275148324
GRIN2B	-0.0275529130689893
GRIN2D	-0.0116698071395316
GRINA	0.0665831702836712
GRIP1	0.00213343883318018
GRIP2	0.0431914479255902
GRK1	0.039510242540719
GRK5	-1.38508567338077
GRM1	-0.0564734320287785
GRM2	0.00606186722291646
GRM3	-0.036398951651063
GRM4	0.0437040030625546
GRM5	0.0116737500243458
GRM6	-0.0778967339430121
GRM7 /// LOC100996542	0.0185562263316088
GRN	-0.424887336099806
GRP	-0.036942487897786
GRPEL1	0.278723975423077
GRPR	0.0965093959752057
GRSF1	0.292154784631622
GRWD1	0.146654780875231
GS1-111G14.1	-0.0229990627423824
GS1-164F24.1	0.16079331458211
GSAP	-0.732796781484861
GSC2	0.109211036675163
GSDMB	0.428881861029156
GSDMD	-0.0428264495277606
GSE1	-0.0384302304645967
GSG1	-0.00902589114105634
GSK3A	0.119679602957222
GSK3B	0.054297706380023
GSN	-0.638154926243901
GSN-AS1	0.00394572705167295
GSPT1	0.431088734796457
GSPT2	-0.304374107400882
GSR	0.472363920173067
GSS	0.427603256192299
GSTA1	0.0837111172514247
GSTA3	-0.0789895413038018
GSTA4	-0.793871071131397
GSTK1	5.94965357159083e-05
GSTM1	-0.213883832615336
GSTM2	-0.275986700424692
GSTM3	0.00834726488282023
GSTM4	-0.0751435699318801
GSTM5	-0.584952566225349
GSTO1	-0.316510714228228
GSTP1	0.0410497275005124
GSTT1	-0.403242488712548
GSTT2	-0.0607975136450793
GSTZ1	0.184220457027167
GTDC1	-0.104291638930585
GTF2A1	0.0446805380785378
GTF2A2	0.266527526311215
GTF2B	-0.172523567270584
GTF2E1	0.284441522541268
GTF2E2	0.342265924863145
GTF2F1	0.0158603180376842
GTF2F2	0.102197354647035
GTF2H1	-0.00978576517433893
GTF2H2 /// GTF2H2B /// GTF2H2C /// GTF2H2C_2	0.231031841914634
GTF2H2B	0.15773801922516
GTF2H3	-0.191851365527448
GTF2H4	0.334780975453764
GTF2H5	0.160049869910655
GTF2I	0.214619980304932
GTF2I /// GTF2IP1 /// LOC100093631	0.0734612708744482
GTF2IRD1	0.506543926280354
GTF2IRD2B	-0.058535415143921
GTF3A	0.384085823593386
GTF3C1	0.101053275214696
GTF3C2	0.330522384874381
GTF3C3	0.316631701923496
GTF3C4	0.0800854823912278
GTF3C5	0.0422289802501439
GTPBP1	-0.0853893671229873
GTPBP2	0.278161739122899
GTPBP3	0.155631016292677
GTPBP4	0.560796678598198
GTPBP6	-0.0161777064043491
GTPBP8	0.118235157847545
GTSE1	0.195820856129398
GTSE1 /// TRMU	0.173139778506074
GUCA1A	0.0242197984480796
GUCA1B	0.0416460535899432
GUCA2A	0.0405466578947644
GUCA2B	0.0988750711501325
GUCY1A2	-0.140438541286439
GUCY1A3	-0.578768821222129
GUCY1B2	0.145877044137116
GUCY1B3	-0.477778568896918
GUCY2D	-0.0882510926776332
GUCY2F	-0.0749811229214385
GUF1	0.302394368484859
GUK1	0.194933694654141
GULP1	0.220313084689665
GUSB	0.210922583738494
GUSBP11	0.570770999859208
GUSBP3 /// GUSBP9	0.0408407049970414
GUSBP3 /// SMA4 /// SMA5	-0.206396539669195
GVINP1	-0.273807692111709
GYG1	-0.058751563114166
GYG2	0.223201591151531
GYPA	-0.0154296217380292
GYPC	-0.569258317173395
GYS1	0.22164232139837
GYS2	0.0580512710423084
GZMA	-0.121907093287345
GZMB	0.00531256130275892
GZMH	-0.40681472877607
GZMK	0.165574492412901
GZMM	-0.00401342539481497
H1F0	0.828992118465889
H1FX	0.0684440527767123
H2AFB1 /// H2AFB2 /// H2AFB3	0.0157338848687809
H2AFJ	-0.686913528864107
H2AFV	0.123041813180247
H2AFX	0.681172603378118
H2AFY	0.152825154570127
H2AFY2	0.221369827139656
H2AFZ	0.538165268208845
H2BFS	0.968204869559342
H3F3A	0.151707731006544
H3F3A /// H3F3AP4 /// H3F3B	0.150754648920058
H3F3A /// H3F3B /// MIR4738	-0.121590372962149
H6PD	-0.120446870302931
HAB1	0.0583381950088828
HABP2	0.445322619259028
HADH	0.0135821618255605
HADHA	-0.107611156797024
HADHAP1 /// HADHAP1	-0.0105761745550392
HADHB	-0.0771122511675433
HAGH	-0.236680559663499
HAL	0.255039015032616
HAMP	0.208014455216301
HAND1	0.0643860181866813
HAND2	-0.0419951794406117
HAND2-AS1	0.00402238018589429
HAO1	-0.04585038901795
HAO2	-0.0558667371837611
HAP1	0.00956457249321119
HAPLN2	0.0363523259630938
HARS /// LOC101928623	0.0863753350246323
HARS2	0.283330296363424
HAS1	-0.186308732879091
HAS2	-0.236403193962255
HAT1	0.314204250731039
HAUS2	-0.208223518638354
HAUS3	0.357606596982458
HAUS4 /// MIR4707	0.13076817750194
HAUS7	-0.0820063910655335
HAVCR1	0.105584601418934
HAX1	0.346848659112565
HBA1 /// HBA2	-2.77318494665256
HBB	-2.75076335938807
HBBP1	-0.253395109089444
HBD	-0.473495130866826
HBE1	-0.126635338925796
HBEGF	-1.31103406646771
HBG1 /// HBG2	-0.706733209909517
HBP1	-0.181407939584208
HBQ1	-0.00784593965278457
HBS1L	0.167174068696601
HBZ	-0.14833686535536
HCAR3	-0.856159599206489
HCCS	0.241695332257001
HCFC1	0.109845933680853
HCFC1R1	0.018497938485293
HCFC2	-0.189386270652171
HCG18	-0.0812580826009137
HCG26	-0.102396741926021
HCG4	0.065108991361158
HCG8 /// ZNRD1-AS1	0.276105052324875
HCG9	0.0865630308566523
HCK	-0.889864813142758
HCLS1	-0.412824511506512
HCN2	0.0440352270397737
HCP5	0.257599286627379
HCRP1	-0.0327589945571916
HCRT	0.00898217519220523
HCRTR2	-0.0775122133318744
HDAC1	0.377229712914813
HDAC11	-0.00645427693296163
HDAC2	0.387081038834932
HDAC4	-0.452478989808021
HDAC5	-0.205209999365263
HDAC6	0.0317094166676064
HDAC7	-0.253540206818967
HDAC9	0.205495340187769
HDC	-0.520340613864472
HDDC2	-0.136600274773933
HDGF	0.599798070161535
HDGFRP3	-0.245058518111068
HDHD1	0.233809147200958
HDHD3	0.373639349360845
HDLBP	0.313077514335706
HEATR1	0.584079116303306
HEATR2	0.560044638879193
HEATR3	0.123703592819131
HEATR6	0.165969334941822
HEBP1	-0.598908048283159
HEBP2	0.677379765045682
HECA	-0.532206853594053
HECTD3	0.0656600260734379
HECTD4	-0.215720364732405
HECW1	0.0801803271053485
HEG1	-1.40507356220665
HELLS	0.604056892397442
HELZ	-0.0386728151450892
HEPH	-0.317920595074859
HERC1	-0.560115111422453
HERC2	-0.231258702437781
HERC2 /// HERC2P10 /// LOC101929047 /// LOC101929832	-0.033053993641448
HERC2P2 /// HERC2P9	-0.391381049659945
HERC2P3 /// LOC101930458	-0.222253152701674
HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8	0.0280973527015709
HERC3 /// LOC101929134	-0.0878416315272466
HERC5	-0.073537093625351
HERC6	-0.0486725682082803
HERPUD1	-0.105757251832513
HES1	0.154928246382998
HES2	-0.069987716765274
HESX1	0.0198870483347893
HEXA	-0.0693892017331521
HEXB	-0.264265952634439
HEXIM1	-0.140173154525284
HEY1	-1.1988324933373
HEY2	-0.399685147387538
HEYL	0.0801493988520532
HGC6.3	0.0371695175013116
HGD	0.430253511318469
HGF	-0.202731299817437
HGFAC	0.109248366373009
HGH1	0.161320328792284
HGS	0.315528777536382
HGSNAT	-0.0512427190715599
HHAT	0.191251092165859
HHEX	-0.518902723254009
HHIPL2	0.462680643523741
HHLA1	0.0311023817301113
HHLA2	0.446524308562263
HHLA3	0.301847664318458
HIBCH	0.158742961439638
HIC1	0.026813189220964
HIC2	-0.196235754223917
HIF1A	0.565292865722755
HIF3A	-0.449207179538948
HIGD1A	0.0322179876690587
HIGD1B	-1.36035698997406
HIGD2A	0.0434129689889584
HILPDA	0.88073497655736
HINFP	0.173950464818852
HINT1	0.176178328738347
HIP1	-0.249496109662523
HIP1R	0.169786189443396
HIPK1	-0.403291578295065
HIPK2	-0.0427184858512009
HIPK3	0.0231307658587312
HIRA	0.485661658849049
HIRIP3	-0.149912977560105
HIST1H1A	0.0394486014648505
HIST1H1B	0.0195353657982089
HIST1H1C	0.768297301902007
HIST1H1D	0.0310745685670915
HIST1H1E	0.0497779842880375
HIST1H1T	0.0625705672536014
HIST1H2AB	0.105175801358294
HIST1H2AC	0.614828983228884
HIST1H2AD /// HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J	0.285470851887531
HIST1H2AD /// HIST1H3D	0.27725736976742
HIST1H2AE	0.410728929646384
HIST1H2AG /// HIST1H2AH /// HIST1H2AI /// HIST1H2AK /// HIST1H2AL /// HIST1H2AM	0.235609022544936
HIST1H2AJ	0.468258116709491
HIST1H2AM	0.21857531002971
HIST1H2APS4 /// HIST1H2APS4	0.0470397223288943
HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI	0.789807816465994
HIST1H2BD	1.23165578556646
HIST1H2BE	0.846996444651194
HIST1H2BG /// HIST1H2BJ	0.509319278762148
HIST1H2BH	0.867006742198396
HIST1H2BK	0.755456869658108
HIST1H2BL	0.0642946790503842
HIST1H2BM	0.0576858118934283
HIST1H2BN	0.0968324017008646
HIST1H2BO	0.0766018191176849
HIST1H3A	0.0224303999315572
HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J	0.223442000323725
HIST1H3B	0.0855155842326933
HIST1H3C	0.0449640614081792
HIST1H3E	-0.17397040143112
HIST1H3G	0.14807065215163
HIST1H3I	0.0761065004423269
HIST1H4A	-0.0537854359194423
HIST1H4A /// HIST1H4B /// HIST1H4C /// HIST1H4D /// HIST1H4E /// HIST1H4F /// HIST1H4H /// HIST1H4I /// HIST1H4J /// HIST1H4K /// HIST1H4L /// HIST2H4A /// HIST2H4B /// HIST4H4	0.361891317674502
HIST1H4D	0.0803648845757072
HIST1H4F /// HIST1H4G	-0.0373652824413249
HIST1H4H	0.357441607699915
HIST1H4I	0.0658149983848251
HIST1H4J	0.626994650154789
HIST2H2AA3 /// HIST2H2AA4	1.37854457687818
HIST2H2BE	0.462317274286137
HIST3H2A	0.381736729135043
HIVEP1	0.0190322708270978
HIVEP2	-0.0110784282617642
HIVEP3	0.0190916236590546
HJURP	0.731525444733133
HK1	-0.0432129872553411
HK2	0.15338091093777
HK3	-0.542586231437152
HKDC1	0.112673135114587
HLA-A	-0.0492771386031041
HLA-B	-0.156088399090027
HLA-C	-0.158608274200954
HLA-DMA	-0.640126745194326
HLA-DMB	-0.414631204006932
HLA-DOA	-0.0122898013784694
HLA-DOB	0.120603957050502
HLA-DPA1	-0.553898037088215
HLA-DPA2 /// HLA-DPA2	-0.0678189585743967
HLA-DPB1	-0.747901989668923
HLA-DQA1	-0.243894283075724
HLA-DQA1 /// HLA-DQA2 /// LOC100509457	-0.763908238271728
HLA-DQA1 /// LOC100509457	-0.557439238666499
HLA-DQB1	-0.539669927478277
HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// HLA-DRB6 /// LOC100996809 /// LOC101060835	-0.643823358842671
HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// LOC100996809 /// LOC101060835	-0.723290944222468
HLA-DQB1 /// HLA-DRB1 /// HLA-DRB4 /// HLA-DRB5 /// LOC100996809 /// LOC101060835	-0.662625117268973
HLA-DQB1 /// LOC101060835	-0.525166289994404
HLA-DQB2	0.0682998764176155
HLA-DRA	-0.573153346609546
HLA-DRB1 /// HLA-DRB1	-0.554915122000798
HLA-DRB1 /// HLA-DRB4 /// LOC100996809	-0.570901289886608
HLA-DRB4	-0.261495268700822
HLA-DRB6	-0.394121486173441
HLA-E	-0.846954285994661
HLA-F	-0.139444325412443
HLA-F-AS1	-0.142908992806338
HLA-G	-0.0930455164580568
HLA-J	-0.052036849896453
HLCS	0.0977307217016063
HLF	-1.130625851586
HLTF	0.733783666995754
HLX	-1.05008393638758
HMBOX1	-0.559598664809904
HMBS	0.507627024448166
HMG20A	-0.236153561206518
HMG20B	0.14908261954982
HMGA1	1.20710564666484
HMGA2	0.711718525099916
HMGB1	-0.0631045331003666
HMGB1P12 /// HMGB1P12	-0.00782912250502577
HMGB1P17 /// HMGB1P17	0.0608285903039105
HMGB1P4 /// HMGB1P4	0.0118865690673875
HMGB2	0.740148589007635
HMGB3	2.21202940107918
HMGB3P1	0.7056631374428
HMGB3P19 /// HMGB3P19	-0.00380096231329574
HMGB3P30 /// HMGB3P30	0.0478592820533628
HMGCL	0.00310732319377394
HMGCR	-0.397712774608817
HMGCS1	-0.125067561264157
HMGCS2	-0.199105585621636
HMGN1	0.389967976132404
HMGN1 /// LOC101927733	0.407212511370462
HMGN2	0.0651435135736342
HMGN2P9 /// HMGN2P9	0.0693284990979128
HMGN3	-0.0187560690705322
HMGN4	0.0892794404247965
HMGN5	-0.084004206638336
HMGXB3	0.121913448761381
HMGXB4	0.287603525047844
HMHA1	-0.172965693844773
HMMR	0.741476666645585
HMOX1	-0.371901830196892
HMOX2	0.0521724978431948
HMP19	0.0239283785841025
HMX1	0.120414649314579
HN1	1.38599284202254
HN1L	0.710719528948099
HNF1B	-0.0518736108259628
HNF4A	-0.0106244074739008
HNF4G	0.0535939071325116
HNMT	-0.144091670430395
HNRNPA0	-0.201640352548825
HNRNPA1	0.240033257304557
HNRNPA1 /// HNRNPA1L2 /// HNRNPA1P10 /// HNRNPA1P33	-0.0105372730153768
HNRNPA1 /// HNRNPA1P10	-0.00824886661744806
HNRNPA1P3 /// HNRNPA1P3	0.121386680914231
HNRNPA1P37 /// HNRNPA1P37	-0.0281034221416991
HNRNPA2B1	0.376305047628623
HNRNPA3	-0.256876860059764
HNRNPA3 /// HNRNPA3P1	0.283695173542261
HNRNPAB	0.461077259691757
HNRNPC	0.476609885808974
HNRNPD	0.21563201750849
HNRNPDL	-0.0283429338064778
HNRNPF	0.316233853382498
HNRNPH1	0.00966654791412225
HNRNPH2 /// RPL36A-HNRNPH2	8.86296266102704e-05
HNRNPH3	-0.181143591573235
HNRNPK	0.114123646746711
HNRNPL	0.193947394651895
HNRNPM	-0.0735181890693397
HNRNPR	0.308660859942648
HNRNPU	0.284589482013123
HNRNPUL1	0.0483305804315908
HNRNPUL2	0.209378599371155
HNRNPUL2 /// HNRNPUL2-BSCL2	0.0179256781270309
HOMER1	-0.233498463007963
HOMER2	0.148051373051829
HOMER3	0.458742457059414
HOOK1	0.578867381681827
HOOK2	0.226140750346691
HOPX	-0.789862836127641
HOXA1	0.257446588807405
HOXA10	0.295013896510794
HOXA10-HOXA9 /// HOXA9 /// MIR196B	0.0807409556385741
HOXA11	0.0639171470499429
HOXA2	-0.0812402480367602
HOXA3	0.0416517424550484
HOXA4	-0.382790998921335
HOXA5	-1.39960285875981
HOXA6	-0.0768411818419761
HOXA7	-0.0531932407656717
HOXB1	0.0283571053329199
HOXB13	0.0928700305213752
HOXB2	0.197464113346106
HOXB3	-0.0100492278137159
HOXB5	-0.159402285785399
HOXB6	0.0292764624615387
HOXB7	0.509371042709137
HOXB8	0.0299327466074226
HOXB9	0.0931325261638767
HOXC10	0.48273258285665
HOXC11	0.155778838235015
HOXC13	0.0434033394018858
HOXC4	0.19028527614213
HOXC6	0.608219486841419
HOXC8	0.0589149588616582
HOXD1	0.304028798415011
HOXD10	0.122777578537713
HOXD11	0.0549999739094158
HOXD12	0.0185769997978502
HOXD3 /// HOXD4 /// LOC401021	0.0538100218382658
HOXD9	-0.00961132923282282
HP	-0.239192205363138
HP /// HPR	-0.12031534987324
HP1BP3	0.0346723160227622
HPCA	0.100270754080201
HPCAL1	-0.904312745408786
HPCAL4	0.00623629892410271
HPD	0.0514981250762121
HPGD	-1.41166839438759
HPGDS	-0.627981806255774
HPN	0.345028789367359
HPR	-0.0198652801903298
HPRT1	1.00646172462114
HPS4	0.115954906497244
HPS5	-0.650301651223359
HPS6	0.025530717724024
HPSE	0.461287253458447
HPSE2	-0.122690138845072
HPX	0.0345599509536392
HR	0.0178541152561085
HRAS	-0.0349948855381026
HRASLS	0.45517197776115
HRASLS2	0.054623442019289
HRC	-0.131118564132763
HRG	-0.0119235774875195
HRH1	0.0336153528830447
HRH2	-0.0884992767589079
HRK	0.0452393557376025
HRSP12	0.294158882968803
HS1BP3	-0.0948076215954821
HS2ST1	0.36902510008644
HS3ST1	0.666860282019345
HS3ST2	-0.388134372674305
HS3ST3A1	0.307924893859304
HS6ST1	-0.00318931428252434
HSBP1	0.0572521239999091
HSD11B1	-0.427233238639782
HSD11B2	-0.123424329977421
HSD17B1	0.287301761287811
HSD17B10	0.383762528413591
HSD17B11	-0.628070762579847
HSD17B12	-0.23884217246645
HSD17B14	-0.00724675915139983
HSD17B2	-0.00290184287631057
HSD17B3	-0.0823393871394531
HSD17B4	-0.725839814320294
HSD17B6	-1.75085271304922
HSD17B7	-0.0561582264283906
HSD17B8	-0.0680468446256057
HSD3B1	0.0604886780608398
HSD3B2	-0.00214421598815306
HSDL2	-0.797413311534445
HSF1	0.197123877039107
HSF2	0.107238699363215
HSF2BP	0.0802150055564503
HSF4	0.104516227629537
HSFX1 /// HSFX2	-0.0807033193462754
HSP90AA1	0.230969566125228
HSP90AB1	0.35689856661298
HSP90B1	0.346717489160145
HSP90B1 /// MIR3652	0.518803703092516
HSPA13	0.345488667330647
HSPA14	0.242056195718517
HSPA1A /// HSPA1B	0.18245581667531
HSPA1A /// HSPA1B /// HSPA1L	0.228603816148244
HSPA1L	-0.152660367835125
HSPA2	-0.411365208949946
HSPA4	0.350328814646443
HSPA4L	0.313720980011124
HSPA5	0.677080298566725
HSPA6	0.0325515936676517
HSPA8 /// SNORD14C /// SNORD14D	0.143871027742023
HSPA9	0.449730883346177
HSPB1	0.544472271023228
HSPB11	0.585984220484386
HSPB2	-0.740001971043874
HSPB3	-0.24665689317278
HSPB6	-0.450628999735727
HSPB7	-0.264900809359498
HSPB8	-1.43094105124737
HSPBAP1	-0.203299391640388
HSPBP1	0.250138071633593
HSPD1	0.824579294286538
HSPE1	0.904687193489663
HSPE1-MOB4 /// MOB4	0.41967485655775
HSPG2	-0.222336069079992
HSPH1	0.305725624975262
HTATIP2	0.427180346214015
HTATSF1	0.274022625602786
HTR1A	-0.0366760891736684
HTR1B	0.0370154516398502
HTR1D	0.0279099892498875
HTR1E	-0.0390567693602151
HTR1F	-0.0322034736586723
HTR2B	0.267962507712131
HTR3A	0.33800548470747
HTR3B	-0.0966148017876671
HTR5A	-0.0633981985015684
HTR6	-0.0222330170456742
HTR7 /// HTR7P1	0.00654221909421349
HTR7P1	-0.0522971656386257
HTRA1	-0.0331180222911271
HTRA2	0.0949168223151151
HTT	-0.225857032467461
HUS1	0.191551902170811
HYAL1	-1.33112128886391
HYAL2	-1.05180305904651
HYAL3	0.118574729132238
HYAL4	-0.00272924533682151
HYI	-0.168050042301465
HYMAI	-0.514999992709329
HYOU1	0.751192116387953
HYPK /// MIR1282 /// SERF2	0.184976129687712
HYPK /// MIR1282 /// SERF2 /// SERF2-C15ORF63	0.194801377356111
HYPM	-0.0137644192704363
IARS	0.616651880555121
IARS2	0.709663683527506
IBA57	-0.024321854466546
IBSP	0.0527956716067637
IBTK	0.306838145220409
ICA1	0.313977226508499
ICAM1	-0.572518732052782
ICAM2	-1.29203100692759
ICAM3	0.175645854226069
ICAM4	-0.493217214700921
ICAM5	-0.135088367424384
ICE1	0.287715317647567
ICE2	-0.0807487106593658
ICMT	0.549456323333142
ICOS	-0.111935834200653
ICOSLG	0.0321670953650308
ICT1	0.607393015425322
ID1	-1.24118359889698
ID2	-0.704854569265073
ID2 /// ID2B	-0.458931060787219
ID3	-1.07944602143724
ID4	-1.43036005845557
IDE	0.206743367055379
IDH1	0.504234591325739
IDH2	0.77560682616169
IDH3A	0.161185083510047
IDH3B	-0.0961306303571092
IDH3G	0.124217527394213
IDI1	-0.505014113431502
IDI2-AS1	-0.0586439121302078
IDO1	0.148507642409125
IDS	-0.0012396278151261
IDUA	0.0908711209535227
IER2	-0.541559330548306
IER3	0.517208787188943
IER3IP1	0.150235809947987
IER5	-0.20477820537644
IFFO1	-0.483827538414221
IFI16	0.236782439929732
IFI27	-0.333611207828334
IFI30 /// PIK3R2	-0.45079557647265
IFI35	0.0558390767355306
IFI44	-0.0245144592313533
IFI44L	0.044227364369517
IFI6	0.50107410689014
IFIH1	0.135236459984776
IFIT1	-0.396408114184384
IFIT2	-0.0943622465970062
IFIT3	-0.432982596288547
IFIT5	-0.331452145767287
IFITM1	0.358527833497968
IFITM1 /// IFITM2	0.251928521713435
IFITM2	-0.211436749736032
IFITM3	-0.113371412730196
IFNA1	0.0922981769692699
IFNA1 /// IFNA13	-0.00422919163597513
IFNA10	-0.00590947424946098
IFNA14	-0.0591305376045668
IFNA16	-0.0196925590920536
IFNA17	0.0808923618394868
IFNA21	-0.04995239765534
IFNA4	0.00211808910367761
IFNA5	0.03895630357085
